Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
180000,44.90%,37.59%,0.4235,29.791412819644886,-0.1015,845658,maxbp
181000,45.70%,37.63%,0.4190,32.67771784795287,-0.0863,846754,maxbp
182000,42.70%,37.66%,0.4190,33.11090363168039,-0.1462,847850,maxbp
183000,44.60%,37.70%,0.4190,32.235814159044665,-0.1073,848983,maxbp
184000,46.70%,37.75%,0.4190,31.66566399646409,-0.0663,850021,maxbp
185000,43.90%,37.78%,0.4190,31.66834612255965,-0.1216,851174,maxbp
186000,45.90%,37.83%,0.4190,32.11094127852435,-0.0822,852265,maxbp
187000,46.20%,37.87%,0.4190,31.733516784253478,-0.0765,853380,maxbp
188000,45.30%,37.91%,0.4190,31.34374508996312,-0.0933,854375,maxbp
189000,43.60%,37.94%,0.4190,31.675072200521363,-0.1283,855487,maxbp
190000,44.60%,37.98%,0.4190,30.352988272509673,-0.1083,856589,maxbp
191000,44.70%,38.02%,0.4145,34.443425633107466,-0.1060,857622,maxbp
192000,46.10%,38.06%,0.4145,34.84785733945707,-0.0785,858684,maxbp
193000,43.30%,38.08%,0.4145,34.612631713427916,-0.1337,859719,maxbp
194000,47.70%,38.14%,0.4145,33.648954132990546,-0.0460,860739,maxbp
195000,48.80%,38.19%,0.4145,33.556364417068956,-0.0235,861752,maxbp
196000,47.40%,38.24%,0.4145,33.95619486108243,-0.0521,862807,maxbp
197000,44.70%,38.27%,0.4145,33.350846995364186,-0.1065,863777,maxbp
198000,42.00%,38.29%,0.4145,32.11533067258395,-0.1600,864786,maxbp
199000,45.30%,38.33%,0.4145,32.43465157332153,-0.0938,865750,maxbp
200000,46.20%,38.36%,0.4145,30.787491563304606,-0.0762,866687,maxbp
201000,45.30%,38.39%,0.4100,33.831380825809966,-0.0940,867672,maxbp
202000,50.20%,38.45%,0.4100,34.16498195649102,0.0037,868626,maxbp
203000,46.80%,38.49%,0.4100,33.412218460824576,-0.0634,869570,maxbp
204000,46.40%,38.53%,0.4100,32.44508402765361,-0.0726,870554,maxbp
205000,47.40%,38.58%,0.4100,32.656577594181144,-0.0520,871494,maxbp
206000,46.70%,38.62%,0.4100,33.296320785861965,-0.0660,872468,maxbp
207000,45.50%,38.65%,0.4100,32.89701198426311,-0.0898,873476,maxbp
208000,48.40%,38.70%,0.4100,31.90181030250594,-0.0322,874366,maxbp
209000,48.00%,38.74%,0.4100,32.37219284156066,-0.0399,875253,maxbp
210000,46.00%,38.78%,0.4100,30.89720050643309,-0.0797,876179,maxbp
211000,46.60%,38.82%,0.4055,36.96570959768703,-0.0682,877098,maxbp
212000,48.00%,38.86%,0.4055,36.83056011735611,-0.0402,878035,maxbp
213000,48.60%,38.91%,0.4055,36.42941068483217,-0.0277,878917,maxbp
214000,47.10%,38.94%,0.4055,35.234487039138656,-0.0581,879923,maxbp
215000,48.30%,38.99%,0.4055,35.0415736214898,-0.0343,880793,maxbp
216000,49.80%,39.04%,0.4055,35.4916405580359,-0.0035,881724,maxbp
217000,48.90%,39.08%,0.4055,34.953822005849645,-0.0227,882591,maxbp
218000,46.60%,39.12%,0.4055,34.27801368645624,-0.0678,883455,maxbp
219000,45.60%,39.15%,0.4055,34.67515950843381,-0.0878,884362,maxbp
220000,49.80%,39.20%,0.4055,33.06701851250571,-0.0040,885237,maxbp
221000,47.20%,39.24%,0.4010,36.49799278199648,-0.0565,886082,maxbp
222000,45.20%,39.26%,0.4010,36.44724312644193,-0.0959,886921,maxbp
223000,49.50%,39.31%,0.4010,35.91938971448176,-0.0093,887720,maxbp
224000,48.50%,39.35%,0.4010,34.94116078623235,-0.0298,888537,maxbp
225000,45.50%,39.38%,0.4010,34.863546976864555,-0.0908,889357,maxbp
226000,46.20%,39.41%,0.4010,34.423891983008104,-0.0758,890145,maxbp
227000,47.90%,39.45%,0.4010,34.677861756066626,-0.0421,890988,maxbp
228000,49.20%,39.49%,0.4010,34.02165809891742,-0.0161,891787,maxbp
229000,48.80%,39.53%,0.4010,34.4892470694643,-0.0234,892676,maxbp
230000,47.10%,39.56%,0.4010,32.69044564645773,-0.0586,893507,maxbp
231000,48.50%,39.60%,0.3965,36.71732815060668,-0.0303,894288,maxbp
232000,50.10%,39.64%,0.3965,36.62408031726589,0.0023,895123,maxbp
233000,48.50%,39.68%,0.3965,35.50786419752909,-0.0304,895925,maxbp
234000,47.20%,39.71%,0.3965,34.45050938591808,-0.0553,896705,maxbp
235000,47.20%,39.75%,0.3965,34.07639364294194,-0.0566,897480,maxbp
236000,47.00%,39.78%,0.3965,34.66367892296433,-0.0597,898236,maxbp
237000,48.50%,39.81%,0.3965,34.066619418157835,-0.0303,899013,maxbp
238000,49.90%,39.86%,0.3965,33.05001783554138,-0.0017,899774,maxbp
239000,49.50%,39.90%,0.3965,33.46858347688977,-0.0104,900511,maxbp
240000,46.20%,39.92%,0.3965,31.792315495944397,-0.0761,901290,maxbp
241000,47.30%,39.95%,0.3920,36.145638820794446,-0.0538,902022,maxbp
242000,47.90%,39.98%,0.3920,36.38918360897147,-0.0425,902797,maxbp
243000,48.90%,40.02%,0.3920,35.12458947622144,-0.0221,903553,maxbp
244000,47.20%,40.05%,0.3920,34.24960681847345,-0.0559,904333,maxbp
245000,48.90%,40.09%,0.3920,34.25801024298419,-0.0218,905019,maxbp
246000,48.70%,40.12%,0.3920,34.79487971472103,-0.0261,905752,maxbp
247000,47.60%,40.15%,0.3920,34.08784372093998,-0.0480,906516,maxbp
248000,45.30%,40.17%,0.3920,32.626055153648785,-0.0942,907209,maxbp
249000,50.60%,40.21%,0.3920,33.18629043294772,0.0125,907929,maxbp
250000,50.10%,40.25%,0.3920,31.70909055258709,0.0015,908622,maxbp
251000,48.00%,40.28%,0.4437,37.54061794682024,-0.0400,909460,maxbp
252000,44.80%,40.30%,0.4437,37.75446846859716,-0.1042,910302,maxbp
253000,46.30%,40.32%,0.4437,36.78982130126429,-0.0740,911087,maxbp
254000,45.60%,40.34%,0.4437,36.84221133991783,-0.0877,911946,maxbp
255000,44.50%,40.36%,0.4437,36.64978993057388,-0.1107,912773,maxbp
